tag,acomp,advcl,advmod,agent,amod,appos,attr,aux,auxpass,cc,ccomp,complm,conj,csubj,csubjpass,dep,det,dobj,expl,hmod,hyph,infmod,intj,iobj,mark,meta,neg,nmod,npadvmod,nsubj,nsubjpass,number,oprd,parataxis,partmod,pcomp,pobj,poss,possessive,preconj,predet,prep,prt,punct,quantmod,rcmod,root,xcomp
KOR,0,41,2,0,1,0,6,0,0,1,40,0,20,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,15,2,0,3,0,0,7,28,9,0,0,0,36,0,0,0,0,0,2
TUR,2,16,1,0,5,5,16,0,0,2,27,0,15,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,3,49,0,0,0,0,43,0,0,0,0,0,15
FRE,3,28,3,0,2,0,11,1,3,0,31,0,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,1,22,0,0,0,0,25,0,0,0,0,0,4
TEL,6,22,0,0,4,2,21,1,0,1,6,0,20,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,7,52,2,0,2,0,47,0,0,0,0,0,3
SPA,7,25,1,0,7,1,5,0,0,0,39,0,33,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,1,21,1,0,0,0,0,7,23,0,0,0,0,34,0,1,0,0,0,22
CHI,7,21,9,0,4,5,13,0,0,0,17,0,22,3,0,0,1,28,0,0,0,0,0,0,0,0,0,0,7,18,1,0,0,0,0,2,38,0,0,0,0,37,0,1,0,0,0,6
TUR,4,9,0,3,3,0,16,0,0,1,8,0,11,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,20,3,0,0,0,0,4,44,0,0,0,0,32,0,0,0,0,0,3
TEL,4,49,0,0,2,0,5,0,0,3,28,0,21,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,20,1,0,0,0,0,4,42,0,0,0,0,33,0,0,0,0,0,14
TUR,2,19,3,0,2,3,10,0,0,1,20,0,21,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5,23,1,0,1,0,26,0,0,0,0,0,8
CHI,9,27,0,0,0,0,6,0,0,0,11,0,13,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,3,0,3,23,5,0,0,0,25,0,0,0,0,0,11
FRE,11,9,1,1,4,0,7,2,0,0,26,0,16,0,0,5,0,15,0,0,0,0,0,0,1,0,1,0,3,14,0,0,0,0,0,3,24,0,0,0,0,21,0,0,0,0,0,6
GER,1,34,0,0,5,0,13,0,0,0,15,0,15,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,33,0,0,0,0,32,0,0,0,0,0,15
GER,4,39,2,1,2,5,7,0,0,0,24,0,26,2,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,28,2,0,2,0,0,5,49,1,0,0,0,37,0,0,0,0,0,21
ITA,4,18,0,0,0,4,0,0,0,0,10,0,25,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,4,0,2,31,0,0,0,0,24,0,0,0,0,0,9
SPA,5,9,0,0,1,0,8,1,0,0,22,0,13,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,8,28,0,0,0,0,27,0,0,0,0,0,14
HIN,7,34,2,0,8,0,2,0,0,1,13,0,24,0,0,1,0,32,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,12,60,0,0,0,0,47,0,0,0,0,0,17
JPN,0,36,5,0,2,1,17,2,0,1,23,0,22,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,17,5,0,0,0,0,4,25,0,0,0,0,24,0,0,0,0,0,20
TUR,9,30,10,0,0,0,13,0,0,0,39,0,25,5,0,0,0,30,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,0,0,15,38,0,0,0,0,34,0,0,0,0,0,10
CHI,8,28,0,4,2,0,9,0,0,0,7,0,13,5,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,30,0,0,0,0,34,0,0,0,0,0,26
TUR,1,36,4,1,5,0,13,0,3,0,25,0,21,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,1,58,0,0,0,0,46,0,0,0,0,0,21
TUR,10,20,4,0,6,4,12,0,10,0,40,0,39,10,0,0,1,35,0,0,0,0,0,0,0,1,0,0,3,21,1,0,1,0,0,8,53,3,0,0,0,47,0,0,0,0,0,15
TUR,10,38,1,1,1,0,18,2,0,1,32,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0,0,6,37,0,0,0,0,37,0,0,0,0,0,14
SPA,2,74,1,0,2,2,9,0,0,0,53,0,52,0,0,8,0,35,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,0,0,22,0,0,0,0,36,0,0,0,0,0,61
HIN,10,45,1,0,2,0,8,0,0,1,61,0,39,0,0,0,0,27,0,0,0,0,0,0,1,0,1,0,1,8,4,0,0,0,0,8,25,0,0,0,0,31,0,1,0,0,0,16
HIN,5,10,5,0,10,0,12,0,0,0,40,0,40,2,0,1,0,47,0,0,0,0,0,0,0,0,0,0,2,31,0,0,5,0,0,17,40,1,0,0,0,38,0,0,0,0,0,14
TUR,0,4,0,2,2,5,10,0,0,0,23,0,42,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,25,3,0,1,0,18,0,0,0,0,0,1
FRE,2,45,2,0,5,0,8,0,0,2,35,0,27,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,5,20,2,0,0,0,17,0,0,0,0,0,25
JPN,6,49,0,0,1,2,8,1,2,0,22,0,26,0,0,0,0,39,0,0,0,0,0,0,2,0,0,0,3,32,2,0,0,0,0,7,35,7,0,0,0,40,0,0,0,0,0,12
ARA,3,18,4,0,4,0,22,0,0,0,18,0,22,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,14,2,0,0,0,0,0,36,1,0,0,0,36,0,0,0,0,0,15
ITA,11,37,1,0,6,2,13,0,0,0,37,0,34,6,0,2,0,26,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0,0,13,46,0,0,0,0,43,0,0,0,0,0,20
TUR,0,57,6,0,0,0,1,0,0,0,16,0,9,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,41,0,0,0,0,33,0,0,0,0,0,8
TEL,4,9,4,1,0,2,2,0,0,0,11,0,21,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,23,3,0,0,0,0,2,44,0,0,0,0,36,1,0,0,0,0,11
KOR,7,37,7,0,1,5,9,0,4,0,16,0,9,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,7,47,0,0,0,0,37,0,0,0,0,0,11
ITA,12,20,2,0,0,3,3,0,0,1,9,0,18,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,14,1,0,2,0,0,0,20,0,0,0,0,29,0,0,0,0,0,0
JPN,13,35,6,0,5,0,17,0,0,0,48,0,18,0,0,0,1,24,0,0,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0,4,54,0,0,0,0,52,0,0,0,0,0,13
TEL,5,6,7,0,1,0,7,0,0,3,1,0,32,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,2,19,7,0,0,0,0,10,28,0,0,3,0,41,0,1,0,0,0,5
JPN,3,18,0,0,2,2,24,0,0,0,30,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,26,0,0,0,0,35,0,0,0,0,0,14
KOR,2,43,0,0,1,1,6,0,0,0,14,0,17,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,9,0,0,0,0,10,0,0,0,0,0,10
KOR,5,43,0,0,0,2,0,0,0,0,28,0,32,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,2,17,3,0,0,0,24,0,1,0,0,0,20
ARA,2,26,4,3,5,1,7,1,0,0,29,0,30,4,0,2,1,29,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,9,49,1,0,0,0,46,0,0,0,0,0,8
HIN,6,28,2,1,0,0,0,0,0,0,24,0,5,0,0,1,0,24,0,0,0,0,0,0,0,0,1,0,1,13,3,0,0,0,0,0,23,0,0,0,0,27,0,0,0,0,0,11
FRE,5,47,8,0,2,0,8,0,5,0,28,0,31,3,0,1,0,31,0,0,0,0,0,0,1,0,1,0,1,18,0,0,0,0,0,2,17,1,0,0,0,19,0,1,0,0,0,10
TEL,1,22,3,0,0,0,10,0,1,0,19,0,7,0,0,1,1,19,0,0,0,0,0,0,1,0,0,0,1,10,5,0,0,0,0,2,34,0,0,1,0,36,0,0,0,0,0,0
SPA,2,33,6,0,2,0,7,0,0,0,26,0,24,2,0,1,0,30,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,5,27,0,0,0,0,33,0,0,0,0,0,9
GER,8,32,2,0,3,0,18,0,0,0,26,0,36,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,3,23,0,0,0,0,27,0,0,0,0,0,24
SPA,6,38,2,0,13,0,23,0,0,0,26,0,26,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,31,0,0,0,0,41,0,0,0,0,0,19
FRE,3,19,1,0,0,0,1,0,0,0,22,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,24,0,0,0,0,22,0,0,0,0,0,12
GER,11,20,4,0,1,0,4,0,0,0,23,0,39,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,23,6,0,0,0,0,5,43,0,0,0,0,40,0,0,0,0,0,12
KOR,4,16,2,1,0,2,9,0,0,0,17,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,39,0,0,0,0,29,0,0,0,0,0,12
GER,5,55,4,0,1,0,8,0,0,2,33,0,12,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,19,5,0,0,0,0,5,27,2,0,0,0,32,0,0,0,0,0,7
KOR,0,1,0,0,1,0,8,0,0,1,21,0,17,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,25,0,0,0,0,31,0,0,0,0,0,19
FRE,2,7,2,1,1,0,6,0,0,0,12,0,16,5,1,0,0,28,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,16,14,2,0,0,0,24,0,0,0,0,0,13
HIN,2,22,0,0,0,0,7,0,0,1,38,0,18,4,0,0,1,35,0,0,0,0,2,0,1,0,0,0,0,9,0,0,0,0,0,4,85,0,0,0,0,48,0,0,0,0,0,36
ARA,1,24,2,0,3,0,9,0,0,0,19,0,36,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,4,12,0,0,0,0,0,3,17,0,0,0,0,15,0,0,0,0,0,6
CHI,7,23,4,2,2,0,2,0,0,0,8,0,59,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,9,47,0,0,0,0,38,0,0,0,0,0,27
ARA,3,20,0,2,0,0,5,0,0,0,12,0,31,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,29,2,0,3,0,0,5,44,3,0,0,0,41,0,0,0,0,0,14
JPN,9,43,4,0,2,2,15,0,0,0,37,0,13,2,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,23,9,0,6,0,0,12,42,0,0,0,0,45,0,1,0,0,0,23
CHI,3,8,6,0,3,0,11,0,0,0,36,0,21,2,0,6,0,30,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,5,11,0,0,0,0,14,0,0,0,0,0,6
CHI,10,35,5,1,3,3,3,0,0,0,40,0,29,5,0,2,0,35,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,2,40,0,0,0,0,37,0,1,0,0,0,40
HIN,0,27,1,0,2,0,8,0,0,0,17,0,22,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,2,61,0,0,0,0,44,0,0,0,0,0,25
KOR,2,30,2,2,4,0,11,0,7,0,3,0,25,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,17,0,0,1,0,0,8,54,0,0,0,0,48,0,0,0,0,0,8
CHI,2,12,1,1,0,0,0,2,0,0,14,0,4,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,0,0,16,3,0,0,0,20,0,0,0,0,0,6
SPA,3,42,9,0,0,3,3,0,0,0,53,0,44,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,27,2,0,0,0,34,1,0,0,0,0,18
ARA,8,28,7,0,3,1,0,0,0,0,24,0,26,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,5,17,0,0,0,0,20,0,0,0,0,0,0
ITA,4,39,2,0,4,0,6,0,1,2,38,0,20,0,0,0,0,23,0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,5,0,0,22,0,0,0,0,20,0,0,0,0,0,15
TUR,1,4,0,0,6,0,5,0,0,2,3,0,24,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,45,2,0,0,0,35,0,0,0,0,0,9
GER,9,56,0,1,3,0,17,0,0,0,13,0,29,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,22,0,0,0,0,23,0,0,0,0,0,18
ARA,1,55,0,0,1,0,17,0,0,0,30,0,37,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,5,34,0,0,0,0,32,0,0,0,0,0,7
ITA,3,12,2,0,0,0,8,0,0,0,16,0,21,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,2,0,2,26,5,0,0,0,22,0,0,0,0,0,27
SPA,5,38,1,0,2,3,9,0,0,2,38,0,49,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,4,0,7,41,0,0,0,0,34,0,0,0,0,0,15
TUR,6,18,3,0,0,0,9,2,0,0,25,0,14,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,9,45,5,0,0,0,36,0,0,0,0,0,9
TEL,0,17,3,0,6,3,4,0,0,0,11,0,32,0,0,0,0,22,0,0,0,0,1,0,1,0,0,0,1,16,0,0,0,0,0,5,39,0,0,0,0,35,0,0,0,0,0,2
ARA,6,32,3,1,1,0,1,0,0,1,33,0,23,0,3,4,1,15,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,23,1,0,0,0,16,0,0,0,0,0,19
JPN,0,18,2,2,0,0,3,0,0,1,12,0,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,19,0,0,0,0,21,0,1,0,0,0,37
GER,10,42,0,0,0,3,8,3,0,0,43,0,27,3,0,2,0,44,0,0,0,0,0,0,0,0,0,0,5,37,0,0,1,0,0,2,50,0,0,0,0,45,0,2,0,0,0,40
JPN,4,13,2,0,9,4,8,0,0,2,17,0,9,0,0,0,0,36,0,0,0,0,0,0,1,0,0,0,1,18,0,0,0,0,0,3,29,0,0,0,0,34,0,0,0,0,0,16
FRE,2,35,0,0,0,0,5,0,0,1,17,0,18,0,0,1,0,35,0,0,0,0,0,0,0,0,0,0,5,22,1,0,0,0,0,3,25,0,0,1,0,30,0,0,0,0,0,30
ITA,2,14,0,0,0,0,9,0,0,0,27,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,4,15,0,0,0,0,24,0,0,0,0,0,9
HIN,2,41,2,0,7,0,12,2,4,0,24,0,16,2,0,1,12,36,0,0,0,0,0,0,2,0,0,0,3,33,4,0,0,0,0,1,72,0,0,0,0,52,1,2,0,0,0,7
HIN,6,59,1,0,3,0,5,0,0,0,17,0,18,1,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,4,42,0,0,0,0,43,0,0,0,0,0,5
TEL,4,35,2,1,0,0,12,0,0,2,19,0,15,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,2,42,1,0,6,0,46,0,0,0,0,0,3
SPA,6,28,6,0,5,5,19,1,0,1,38,0,47,3,0,7,0,27,0,0,0,0,0,0,0,0,0,0,2,27,0,0,2,0,0,2,26,2,0,0,0,26,0,0,0,0,0,25
FRE,7,55,3,2,15,4,18,1,0,0,31,0,42,5,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,3,42,4,0,0,0,35,0,0,0,0,0,12
FRE,6,40,1,0,2,1,10,0,0,0,49,0,19,8,0,0,0,37,0,0,0,0,0,0,1,0,0,0,4,13,3,0,0,0,0,9,37,0,0,0,0,32,0,0,0,0,0,24
JPN,2,51,7,1,1,0,0,0,1,0,32,0,38,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,9,31,2,0,0,0,30,0,0,0,0,0,12
JPN,4,42,1,1,2,0,10,0,0,0,20,0,37,2,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,11,3,0,0,0,0,7,42,0,0,0,0,44,0,1,0,0,0,11
TUR,4,3,1,0,13,2,21,0,0,0,7,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,2,36,0,0,0,0,50,0,0,0,0,0,1
ITA,1,18,0,1,1,2,8,0,0,0,28,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,3,13,2,0,0,0,12,0,0,0,0,0,12
GER,9,20,8,0,6,1,8,0,0,0,32,0,46,0,0,0,0,32,0,0,0,0,0,0,0,0,0,2,1,23,2,0,0,0,0,0,88,2,0,0,0,58,0,0,0,0,0,15
HIN,3,24,1,0,0,0,3,0,0,0,37,0,21,0,0,0,2,19,0,0,0,0,0,0,1,0,0,2,1,19,0,0,0,0,0,3,61,2,0,0,0,56,0,1,0,0,0,21
JPN,1,14,0,0,0,4,10,0,0,0,18,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,0,0,0,19,0,0,0,0,15,0,0,0,0,0,0
CHI,2,33,0,0,1,1,2,0,0,1,13,0,14,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,13,1,0,0,0,23,0,0,0,0,0,22
CHI,6,17,2,1,0,0,7,0,0,1,35,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,6,23,1,0,0,0,30,0,0,0,0,0,15
TEL,1,20,0,2,2,0,3,0,0,0,16,0,12,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,5,0,3,45,0,0,0,0,30,0,0,0,0,0,8
ARA,5,16,0,0,0,0,11,0,0,0,4,0,17,9,0,5,0,28,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,11,0,0,0,0,14,0,0,0,0,0,17
FRE,5,18,2,0,2,1,9,0,3,0,13,0,15,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,0,1,44,1,0,0,0,45,0,0,0,0,0,10
KOR,4,26,4,0,1,3,10,0,0,0,37,0,25,1,0,0,0,40,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,4,72,0,0,0,0,53,0,0,0,0,0,10
SPA,0,10,1,0,0,0,2,0,0,0,15,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,10,0,0,0,0,12,0,0,0,0,0,8
GER,2,14,1,0,4,0,2,0,0,1,23,0,7,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,59,1,0,0,0,43,1,0,0,0,0,22
ARA,2,25,3,0,1,5,6,0,0,1,13,0,18,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,5,15,0,0,0,0,18,0,2,0,0,0,11
JPN,2,31,2,0,3,0,1,0,0,0,18,0,11,0,0,0,0,9,0,0,0,0,0,0,2,0,1,0,0,26,0,0,10,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0
CHI,0,26,1,2,2,0,8,2,9,1,22,0,20,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,11,28,1,0,0,0,29,0,0,0,0,0,6
SPA,3,21,2,1,0,0,18,1,0,0,31,0,29,0,0,0,0,19,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,1,52,0,0,0,0,36,0,0,0,0,0,29
SPA,8,29,5,0,2,0,14,0,0,0,11,0,2,2,0,2,0,32,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,2,49,3,0,0,0,40,0,0,0,0,0,26
ITA,5,31,1,0,3,4,12,1,0,0,25,0,53,0,0,0,0,24,0,0,0,0,0,0,1,0,0,0,1,16,1,0,0,0,0,3,16,0,0,1,1,19,0,0,0,0,0,13
FRE,3,27,8,0,0,1,9,0,0,0,23,0,34,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,2,29,0,0,0,0,34,0,1,0,0,0,6
JPN,3,26,5,0,5,2,4,4,1,1,8,0,12,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,20,0,0,0,0,27,0,1,0,0,0,17
TEL,4,10,1,0,0,4,2,1,0,0,37,0,51,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,13,3,0,1,0,0,4,33,0,0,0,0,34,0,0,0,0,0,10
KOR,15,14,0,1,7,0,4,0,0,0,4,0,29,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,10,4,0,0,0,0,3,37,0,0,0,0,22,0,0,0,0,0,10
TEL,4,23,0,0,0,0,11,0,0,1,6,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,14,1,0,2,0,0,1,68,0,0,0,0,43,0,0,0,0,0,0
ARA,13,15,4,1,3,3,8,0,1,0,16,0,41,6,0,0,0,31,0,0,0,0,0,0,1,0,0,1,1,34,0,0,0,0,0,23,40,0,0,0,0,47,0,0,0,0,0,18
TUR,6,14,3,1,2,0,5,0,0,0,13,0,17,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,10,59,0,0,0,0,48,0,0,0,0,0,3
KOR,1,45,1,0,1,0,0,0,0,2,10,0,10,1,0,6,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,1,0,15,0,0,0,0,0,10
JPN,1,11,2,0,0,0,5,0,0,0,11,0,24,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,12,2,0,0,0,12,0,0,0,0,0,5
TUR,2,49,7,2,8,0,9,0,0,0,21,0,10,5,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,24,9,0,5,0,0,26,100,0,0,0,0,89,0,0,0,0,0,21
GER,2,26,4,0,0,3,8,0,0,0,37,0,43,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,26,0,0,0,0,30,0,0,0,0,0,25
HIN,1,31,3,0,2,0,21,1,0,0,52,0,33,0,0,0,1,19,0,0,0,0,0,0,0,0,0,3,0,14,2,0,0,0,0,0,38,0,0,1,0,39,0,0,0,0,0,7
KOR,0,17,2,0,1,0,2,0,2,0,6,0,13,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,5,12,0,0,0,0,24,0,0,0,0,0,10
TEL,2,25,2,1,2,2,13,0,0,0,19,0,11,1,0,0,0,30,0,0,0,0,0,0,0,0,0,5,0,31,1,0,0,0,0,7,67,2,0,0,0,56,1,0,0,0,0,19
TEL,0,9,0,1,0,0,11,0,0,0,26,0,20,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,9,25,0,0,0,0,34,0,0,0,0,0,19
HIN,5,31,2,0,1,0,7,0,0,0,7,0,21,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,3,15,2,0,0,0,0,2,51,0,0,0,0,35,0,0,0,0,0,15
ARA,6,26,2,0,6,4,6,0,0,1,34,0,22,2,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,2,23,0,0,0,0,28,0,0,0,0,0,6
ITA,5,31,4,0,6,0,20,0,0,1,47,0,33,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,26,1,0,0,0,43,0,0,0,0,0,1
HIN,3,34,2,0,1,0,2,0,2,0,27,0,48,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,7,1,0,4,0,0,9,30,0,0,0,0,30,0,0,0,0,0,9
TEL,7,35,3,1,1,0,4,0,0,3,20,0,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,7,2,0,2,0,0,9,24,0,0,1,0,29,0,0,0,0,0,11
FRE,3,18,4,0,0,0,13,0,0,1,39,0,21,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,3,20,0,0,0,0,26,0,0,0,0,0,25
FRE,4,20,2,0,5,0,0,0,0,0,70,0,19,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,2,0,9,0,0,1,19,0,0,1,0,27,0,0,0,0,0,20
ITA,4,15,1,0,1,1,16,0,0,0,47,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,3,29,1,0,0,0,43,0,0,0,0,0,6
ARA,6,6,4,0,2,0,11,0,0,0,34,0,16,0,0,2,0,17,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,10,27,3,0,0,0,35,0,1,0,0,0,15
ITA,0,19,1,1,3,0,7,0,0,0,34,0,23,0,0,0,0,20,0,0,0,0,4,0,0,0,1,0,1,13,0,0,0,0,0,2,43,4,0,1,0,40,0,2,0,0,0,15
CHI,3,17,3,0,1,3,4,0,0,0,37,0,15,0,0,8,0,44,0,0,0,0,0,0,1,0,0,0,0,3,6,0,0,5,0,2,35,2,0,0,0,33,0,0,0,0,0,15
CHI,6,40,9,0,2,0,18,0,0,0,39,0,43,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,1,22,2,0,2,0,0,18,31,8,0,0,0,41,0,1,0,0,0,28
TUR,3,36,4,0,0,0,16,0,0,0,17,0,19,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,5,37,0,0,0,0,35,0,0,0,0,0,13
KOR,1,13,2,0,0,0,0,0,0,1,15,0,25,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,31,0,0,0,0,25,0,0,0,0,0,16
TUR,4,56,11,0,5,0,0,2,0,0,25,0,29,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0,0,2,28,0,0,1,0,30,0,0,0,0,0,12
CHI,2,21,1,0,0,0,7,0,0,0,13,0,9,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,11,0,0,0,0,14,0,0,0,0,0,10
GER,4,15,0,0,5,0,11,0,0,0,23,0,11,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,8,31,0,0,0,0,29,0,0,0,0,0,12
TEL,5,28,4,0,6,0,25,0,0,0,44,0,42,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,5,28,7,0,0,0,0,4,77,0,0,1,0,67,0,0,0,0,0,11
