tag,acomp,advcl,advmod,agent,amod,appos,attr,aux,auxpass,cc,ccomp,complm,conj,csubj,csubjpass,dep,det,dobj,expl,hmod,hyph,infmod,intj,iobj,mark,meta,neg,nmod,npadvmod,nsubj,nsubjpass,number,oprd,parataxis,partmod,pcomp,pobj,poss,possessive,preconj,predet,prep,prt,punct,quantmod,rcmod,root,xcomp
CHI,4,25,6,1,7,4,11,0,0,0,43,0,33,0,0,0,1,40,0,0,0,0,2,0,1,0,0,0,4,23,0,0,0,0,0,0,32,0,0,0,0,30,0,0,0,0,0,11
KOR,4,5,0,1,0,0,9,0,0,0,13,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,1,9,2,0,0,0,13,0,0,0,0,0,8
KOR,8,3,0,2,0,0,0,0,0,0,3,0,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,14,17,0,0,0,0,17,0,0,0,0,0,15
ITA,5,37,1,0,2,0,18,0,0,0,32,0,55,0,0,7,0,36,0,0,0,0,0,0,0,0,0,0,2,16,2,0,0,0,0,5,53,2,0,0,0,38,0,0,0,0,0,24
TUR,1,13,4,0,5,0,14,0,0,1,7,0,12,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,25,4,0,0,0,22,0,0,0,0,0,12
ARA,0,26,0,0,0,0,5,0,0,0,40,0,15,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,18,2,0,1,0,0,1,21,2,0,0,0,20,0,0,0,0,0,7
CHI,1,63,0,0,0,5,8,0,0,0,39,0,22,2,0,0,0,25,0,0,0,0,1,0,0,0,0,0,2,13,0,0,0,2,0,4,5,0,0,0,0,7,0,0,0,0,0,6
FRE,6,30,3,0,1,0,3,1,0,0,35,0,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,1,17,0,0,0,0,20,0,0,0,0,0,12
GER,10,22,0,1,6,0,10,0,0,0,8,0,16,6,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,14,1,0,0,0,0,5,48,2,0,0,0,38,0,0,0,0,0,14
HIN,11,18,3,1,2,0,1,0,0,0,3,0,20,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,51,0,0,0,0,42,0,1,0,0,0,13
CHI,3,22,2,0,6,0,11,0,0,0,29,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,20,0,0,1,6,0,5,15,2,0,0,0,24,0,0,0,0,0,8
HIN,0,31,0,1,1,0,3,2,0,0,53,0,25,0,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,3,30,0,0,0,0,30,0,0,0,0,0,11
GER,5,13,3,0,1,3,15,0,0,0,68,0,25,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,2,32,0,0,1,0,28,0,0,0,0,0,19
SPA,3,39,6,0,5,1,9,0,0,0,35,0,46,7,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,8,3,0,2,0,0,12,46,5,0,0,0,34,0,0,0,0,0,21
GER,7,27,0,2,0,0,17,0,2,1,19,0,34,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,34,0,0,0,0,27,0,0,0,0,0,20
SPA,3,6,2,0,0,6,6,0,0,2,17,0,34,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,1,8,2,0,0,0,0,2,34,0,0,0,0,30,0,2,0,0,0,25
FRE,4,16,4,0,2,0,5,0,0,1,28,0,10,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,3,23,0,0,0,0,31,0,0,0,0,0,10
HIN,2,7,0,0,1,0,3,2,0,0,10,0,7,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,25,1,0,0,0,21,0,0,0,0,0,5
CHI,4,14,1,7,1,0,6,0,0,0,23,0,29,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,4,0,3,36,0,0,0,0,24,0,0,0,0,0,27
ITA,3,14,2,0,1,0,8,0,0,0,35,0,47,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,6,43,0,0,0,0,48,0,0,0,0,0,5
KOR,11,5,2,0,0,0,2,0,0,1,23,0,35,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,1,18,1,0,0,0,0,2,24,0,0,1,0,29,0,0,0,0,0,6
JPN,9,24,0,9,1,0,7,0,0,0,19,0,17,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,63,1,0,0,0,31,0,0,0,0,0,22
HIN,5,22,2,2,1,4,7,3,0,0,24,0,15,5,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,6,30,2,0,0,0,31,0,0,0,0,0,21
JPN,4,3,0,0,0,0,3,0,0,0,5,0,8,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,3
TEL,2,28,1,0,3,1,2,0,0,0,5,0,6,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,6,0,0,0,0,15,0,0,0,0,0,3
FRE,5,44,6,0,1,5,18,0,0,0,23,0,16,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,2,29,0,0,0,0,35,0,0,0,0,0,15
ITA,2,16,0,2,3,0,2,1,0,0,25,0,43,0,0,0,0,43,0,0,0,0,5,0,0,0,0,3,0,15,0,0,0,0,0,6,59,0,0,0,0,46,0,0,0,0,0,22
KOR,0,11,0,0,0,0,3,0,0,2,25,0,3,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,8
ARA,3,36,3,0,0,0,17,0,0,0,20,0,43,1,0,0,0,60,0,0,0,0,1,0,0,1,0,0,1,32,11,0,0,0,0,5,48,0,0,0,0,48,0,0,0,0,0,17
TEL,3,15,1,0,0,0,2,0,0,0,13,0,18,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,10,8,0,2,0,0,3,38,0,0,0,0,26,0,0,0,0,0,4
ITA,0,11,1,0,1,2,1,0,0,0,18,0,16,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,30,0,0,0,0,20,0,0,0,0,0,5
ARA,5,52,2,0,7,0,30,0,0,0,89,0,89,5,0,0,0,48,0,0,0,0,1,0,1,0,0,0,2,20,0,0,2,5,0,0,45,0,0,0,0,43,0,0,0,0,0,8
CHI,5,17,0,2,2,0,12,0,0,0,40,0,43,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,10,6,0,0,0,0,13,38,4,0,0,0,40,0,0,0,0,0,17
HIN,2,19,1,0,1,4,15,0,0,0,7,0,21,0,0,3,0,33,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,15,21,0,0,0,0,32,1,0,0,0,0,5
ITA,3,8,6,0,3,2,8,0,0,2,20,0,33,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,0,0,36,0,0,0,0,27,0,0,0,0,0,3
CHI,1,27,4,0,2,1,20,0,0,0,26,0,27,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,3,0,1,46,7,0,0,0,40,0,0,0,0,0,15
KOR,1,29,3,0,3,0,9,0,0,0,48,0,25,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,4,18,5,0,0,0,27,0,0,0,0,0,14
KOR,2,12,4,0,0,0,1,2,0,0,18,0,24,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,18,2,0,0,0,0,10,47,0,0,1,0,48,0,0,0,0,0,14
GER,12,22,6,2,7,5,6,0,0,1,32,0,33,5,0,1,0,27,0,0,0,0,0,0,0,0,0,1,0,42,3,0,0,0,0,1,93,0,0,1,0,75,0,0,0,0,0,14
TEL,2,27,9,0,2,0,6,1,0,1,20,0,13,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,11,47,0,0,0,0,44,0,0,0,0,0,30
CHI,5,15,3,0,0,0,8,0,0,0,28,0,35,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,0,35,4,0,0,0,35,0,1,0,0,0,18
SPA,8,32,2,0,1,0,15,0,0,0,23,0,54,1,0,1,0,47,0,0,0,0,0,0,0,0,1,0,0,16,1,0,0,0,0,12,17,0,0,1,0,37,0,1,0,0,0,23
GER,2,19,2,0,4,0,12,1,1,0,80,0,38,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,2,35,1,0,0,5,0,1,43,0,0,0,0,37,0,0,0,0,0,11
FRE,2,11,0,0,3,0,4,0,0,0,8,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,18,0,0,0,0,13,0,0,0,0,0,6
CHI,2,61,4,0,0,0,2,1,0,0,32,0,45,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,9,0,0,0,0,18,0,0,0,0,0,19
SPA,8,12,4,3,7,2,19,0,2,2,7,0,38,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,19,7,0,0,0,0,4,50,1,0,0,0,51,0,1,0,0,0,9
HIN,2,36,0,0,0,3,19,0,0,0,5,0,8,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,19,3,0,0,0,0,6,30,0,0,0,0,42,0,0,0,0,0,6
SPA,13,33,0,0,2,0,15,0,0,1,25,0,16,4,0,1,0,16,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,3,50,0,0,0,0,45,0,0,0,0,0,7
TEL,9,34,2,3,3,0,1,2,0,0,12,0,9,2,0,1,0,26,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,0,0,8,61,0,0,0,0,49,0,1,0,0,0,21
TUR,5,9,2,3,6,5,13,2,2,1,25,0,31,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,21,2,0,2,0,0,6,62,1,0,0,0,54,0,0,0,0,0,20
SPA,8,25,2,3,2,0,12,0,0,0,14,0,33,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,5,0,2,30,0,0,0,1,23,1,0,0,0,0,0
ITA,12,22,2,0,3,1,4,0,0,0,39,0,29,1,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,23,0,0,0,0,24,0,0,0,0,0,13
KOR,3,28,1,0,0,0,2,0,0,1,28,0,11,1,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,1,14,0,0,0,0,21,0,0,0,0,0,4
GER,8,30,3,1,6,0,19,0,0,0,25,0,12,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,13,48,5,0,2,0,55,0,2,0,0,0,9
GER,1,22,1,0,3,0,5,0,0,0,22,0,7,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,30,0,0,0,0,22,0,0,0,0,0,14
SPA,5,22,3,0,1,0,7,0,0,0,21,0,23,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,1,0,13,0,0,0,0,0,16
FRE,9,37,0,2,1,0,3,0,0,1,21,0,53,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,11,0,0,2,0,0,2,32,0,0,0,1,30,0,0,0,0,0,16
CHI,4,51,3,3,2,0,10,0,0,0,52,0,51,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,6,0,1,34,0,0,0,0,22,0,0,0,0,0,5
SPA,3,12,2,1,0,0,15,2,0,0,35,0,53,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,14,30,0,0,1,0,29,0,0,0,0,0,20
HIN,3,27,0,0,2,0,6,0,0,1,29,0,24,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,5,42,0,0,1,0,35,0,0,0,0,0,9
TUR,2,8,0,1,3,0,9,0,0,0,24,0,20,0,0,0,1,35,0,0,0,0,0,0,1,0,0,0,1,8,3,0,0,0,0,2,28,5,0,0,0,23,0,1,0,0,0,4
JPN,2,17,3,1,1,0,6,0,1,2,35,0,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,13,3,0,2,0,0,0,16,0,0,2,0,22,0,2,0,0,0,5
ARA,2,45,1,2,4,0,7,0,0,0,23,0,54,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,4,23,0,0,0,7,24,0,0,0,0,0,11
KOR,7,35,7,0,7,0,16,1,0,0,43,0,68,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,46,0,0,0,0,45,0,0,0,0,0,6
TUR,4,34,1,0,2,4,3,0,3,1,65,0,47,1,0,0,0,39,0,0,0,0,0,0,1,0,0,5,1,23,0,0,0,0,0,2,37,0,0,1,0,38,1,0,0,0,0,23
ITA,7,26,4,0,1,6,14,0,0,0,34,0,24,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,35,0,0,0,0,23,0,1,0,0,0,15
GER,1,22,1,0,2,0,2,0,0,0,13,0,9,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,0,2,37,0,0,0,0,39,0,0,0,0,0,9
ITA,2,24,0,0,0,0,18,0,0,0,59,0,32,2,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,5,0,0,2,4,0,0,23,2,0,0,0,29,0,0,0,0,0,12
KOR,3,21,0,0,1,0,9,0,0,0,9,0,13,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,8,19,0,0,0,0,23,0,0,0,0,0,0
HIN,2,28,4,2,3,4,22,0,0,0,18,0,17,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,5,24,9,0,2,0,0,11,53,0,0,0,0,45,0,1,0,0,0,11
GER,2,21,4,0,1,0,15,0,0,0,8,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,1,28,0,0,0,0,31,0,0,0,0,0,16
TEL,1,26,1,2,1,0,5,0,0,1,14,0,26,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,9,47,0,0,0,0,33,0,0,0,0,0,21
FRE,7,39,0,0,2,0,6,4,0,0,41,0,12,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,4,20,0,0,0,0,21,0,0,0,0,0,6
CHI,0,21,0,0,4,1,9,0,0,0,33,0,32,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0,0,8,37,0,0,1,0,45,0,0,0,0,0,14
TUR,2,11,0,0,1,1,4,0,0,0,22,0,23,1,0,0,0,45,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,6,44,0,0,0,0,39,0,0,0,0,0,18
SPA,6,4,1,0,2,0,2,3,0,0,17,0,8,1,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,17,4,0,0,0,0,11,38,0,0,0,0,33,0,0,0,0,0,11
FRE,4,23,7,3,0,3,7,0,7,0,39,0,27,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,1,21,0,0,0,0,27,0,1,0,0,0,12
HIN,16,34,1,0,3,0,14,0,0,0,26,0,40,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,0,10,67,0,0,0,0,57,0,0,0,0,0,26
ITA,11,21,0,2,0,1,12,0,0,0,32,0,20,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,15,4,0,0,0,0,6,36,0,0,0,0,30,0,0,0,0,0,17
ITA,2,8,1,3,3,0,9,0,1,0,17,0,17,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,4,40,0,0,0,0,33,0,1,0,0,0,10
GER,4,28,4,0,0,0,9,0,1,0,9,0,14,7,0,0,0,43,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,6,35,0,0,1,0,31,0,0,0,0,0,7
FRE,0,25,0,1,1,0,6,0,0,0,27,0,19,0,0,2,2,26,0,0,0,0,0,0,0,0,0,0,2,17,11,0,2,0,0,4,38,0,0,0,0,35,0,0,0,0,0,10
CHI,2,43,6,1,6,3,5,4,0,0,22,0,43,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,10,30,0,0,0,0,37,0,0,0,0,0,2
HIN,5,27,3,0,4,0,11,0,0,1,52,0,38,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,3,0,6,0,0,7,66,2,0,1,0,62,0,0,0,0,0,26
ITA,3,8,3,0,1,0,1,0,0,0,30,0,12,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,1,38,0,0,0,0,33,0,0,0,0,0,0
TEL,3,48,2,1,0,0,11,0,0,2,24,0,33,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,2,36,5,0,0,0,35,0,0,0,0,0,7
ARA,4,0,3,0,1,0,6,0,0,0,29,0,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,29,0,0,0,0,28,0,0,0,0,0,12
TEL,3,21,1,1,1,1,19,0,1,2,17,0,26,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,5,45,0,0,1,0,34,0,2,0,0,0,11
FRE,4,20,4,0,3,3,15,0,0,0,53,0,23,2,0,3,0,16,0,0,0,0,0,0,0,0,0,2,1,17,3,0,0,0,0,3,43,0,0,0,0,37,0,0,0,0,0,18
ITA,6,20,6,0,4,6,8,0,0,1,24,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,1,0,8,24,0,0,0,3,22,0,0,0,0,0,13
TEL,2,26,2,1,0,4,25,2,0,0,6,0,19,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,7,64,0,0,2,0,45,0,1,0,0,0,12
SPA,6,39,1,5,17,4,2,1,0,0,28,0,38,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,16,107,7,0,0,0,70,0,0,0,0,0,29
ARA,3,26,0,0,0,0,6,0,0,0,29,0,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,20,1,0,0,0,26,0,0,0,0,0,18
FRE,7,27,2,1,1,0,8,0,0,0,29,0,34,0,2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,2,34,0,0,0,0,33,0,0,0,0,0,5
GER,12,15,1,0,3,0,0,0,2,0,16,0,15,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,40,0,0,0,0,27,0,0,0,0,0,25
ARA,2,38,2,2,2,0,10,5,0,0,23,0,20,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,8,40,0,0,0,0,34,0,0,0,0,0,22
ARA,1,12,0,0,0,0,2,0,0,1,14,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,16,0,0,0,0,0,15
CHI,4,20,1,0,0,2,4,0,0,0,34,0,18,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,3,24,2,0,0,0,22,0,1,0,0,0,15
GER,7,29,0,1,4,2,14,0,2,0,10,0,32,1,0,0,0,21,0,0,0,0,0,0,0,0,0,1,2,30,4,0,0,0,0,4,72,3,0,0,0,50,0,0,0,0,0,5
KOR,8,10,0,0,0,2,5,0,0,0,50,0,7,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,1,17,2,0,0,0,24,0,0,0,0,0,25
CHI,9,26,4,0,3,0,13,0,0,0,11,0,40,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,0,0,3,54,0,0,0,0,47,0,0,0,0,0,11
HIN,7,43,4,0,1,1,11,0,0,0,18,0,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,64,0,0,2,0,52,0,0,0,0,0,15
TEL,10,71,3,0,1,3,4,1,0,0,45,0,98,2,0,0,1,49,0,0,0,0,0,0,0,0,0,0,4,23,7,0,6,0,0,2,43,0,0,0,0,50,0,0,0,0,0,11
CHI,10,24,2,0,2,0,5,0,0,1,4,0,38,2,0,0,0,56,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,5,12,0,0,0,0,23,0,1,0,0,0,31
HIN,3,8,0,0,0,2,6,0,0,0,20,0,25,0,0,2,0,30,0,0,0,0,0,0,0,0,0,1,3,14,0,0,0,0,0,4,33,0,0,0,0,38,0,0,0,0,0,7
ARA,4,33,0,0,8,0,8,0,0,0,16,0,27,2,3,0,0,46,0,0,0,0,0,0,0,0,0,2,2,11,6,0,1,0,0,17,27,1,0,0,0,33,0,0,0,0,0,1
FRE,11,22,4,2,5,0,7,0,0,0,38,0,25,1,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,24,1,0,1,0,0,2,54,0,0,0,0,44,0,0,0,0,0,8
SPA,2,30,0,2,3,0,3,0,0,0,33,0,20,2,0,5,0,32,0,0,0,0,0,0,0,0,0,0,4,14,3,0,0,0,0,9,43,0,0,0,0,37,0,2,0,0,0,23
FRE,7,25,2,1,0,0,9,0,0,0,34,0,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,0,2,47,4,0,0,0,54,0,1,0,0,0,6
KOR,3,5,0,0,0,0,0,1,0,2,17,0,19,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,15,6,0,0,0,11,0,0,0,0,0,22
KOR,2,37,2,1,3,0,12,1,0,0,17,0,38,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,24,1,0,1,0,0,2,43,11,0,0,0,41,0,1,0,0,0,16
KOR,2,54,2,0,2,1,15,0,0,0,17,0,48,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,3,0,0,17,2,0,0,0,30,0,0,0,0,0,16
SPA,4,34,0,0,0,1,9,0,0,0,35,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,28,10,0,0,0,2,22,0,0,0,0,0,29
SPA,4,5,1,0,1,0,0,0,0,0,14,0,29,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,11,2,0,2,0,0,8,20,0,0,0,0,23,0,0,0,0,0,13
GER,3,16,0,0,1,0,11,0,0,0,10,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12,0,0,0,0,17,0,0,0,0,0,11
ITA,1,18,1,0,2,0,18,0,0,0,27,0,30,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,31,0,0,0,0,0,7
ARA,6,38,3,0,1,0,1,0,0,0,56,0,25,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,29,1,0,6,0,0,6,13,0,0,0,0,16,0,0,0,0,0,6
FRE,10,23,5,0,0,0,11,0,0,0,21,0,39,2,0,0,1,16,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,9,29,0,0,1,0,31,0,0,0,0,0,15
TEL,4,42,2,0,4,0,13,0,0,0,13,0,8,2,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,7,39,0,0,0,0,37,0,0,0,0,0,17
ITA,2,35,0,0,2,0,15,4,0,0,19,0,35,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,4,18,0,0,0,3,0,0,23,0,0,0,0,22,0,0,0,0,0,30
JPN,1,16,2,0,1,4,28,0,0,0,27,0,12,2,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,10,37,1,0,0,0,38,0,0,0,0,0,12
SPA,0,35,0,1,0,0,4,0,0,2,13,0,18,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,23,0,0,0,0,22,0,0,0,0,0,3
TEL,3,24,5,2,9,0,5,0,2,0,41,0,23,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,22,47,5,0,0,0,40,0,0,0,0,0,17
FRE,9,26,3,2,3,0,17,0,0,0,15,0,28,4,0,0,0,36,0,0,0,0,0,0,0,0,0,1,4,24,1,0,0,0,0,7,46,6,0,0,0,34,0,0,0,0,0,23
JPN,2,30,1,0,2,0,4,0,0,0,15,0,11,0,0,0,0,24,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,1,15,0,0,0,0,17,0,0,0,0,0,10
SPA,3,22,1,0,1,0,8,0,0,0,22,0,27,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,5,41,2,0,1,0,38,0,0,0,0,0,7
JPN,11,23,4,0,5,0,12,0,0,1,89,0,16,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,5,47,0,0,0,0,37,0,1,0,0,0,17
KOR,4,46,1,6,0,0,5,0,0,0,10,0,17,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,23,2,0,0,0,0,4,45,0,0,0,0,31,0,0,0,0,0,40
TEL,13,48,5,1,4,0,8,0,0,5,10,0,42,3,0,1,0,44,0,0,0,0,0,0,0,0,0,0,2,16,2,0,1,0,0,7,46,0,0,0,0,46,0,0,0,0,0,12
GER,4,9,0,1,4,5,11,0,0,2,19,0,29,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,26,3,0,0,0,0,3,54,0,0,0,0,39,0,0,0,0,0,10
TUR,6,25,2,4,1,0,23,0,0,0,23,0,35,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,60,0,0,0,0,45,0,0,0,0,0,13
TUR,2,15,0,0,1,0,2,0,0,0,23,0,18,7,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,9,11,0,0,0,0,21,0,1,0,0,0,14
SPA,4,19,3,2,3,3,15,0,0,1,4,0,38,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,24,2,0,0,0,0,3,41,2,0,1,0,31,0,0,0,0,0,8
TEL,4,28,2,0,4,0,0,0,0,0,9,0,31,1,0,0,0,58,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,27,63,0,0,0,0,60,0,1,0,0,0,9
KOR,16,49,5,1,0,0,0,0,0,0,5,0,27,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,21,3,0,0,0,0,3,48,0,0,0,0,45,0,0,0,0,0,13
CHI,8,48,2,0,2,2,17,0,0,0,37,0,28,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,3,29,0,0,0,0,33,0,0,0,0,0,5
TEL,4,16,5,3,2,0,7,4,1,0,42,0,63,0,5,1,0,36,0,0,0,0,0,0,0,0,0,0,2,29,8,0,2,0,0,11,37,0,0,0,0,48,0,0,0,0,0,18
CHI,3,28,0,3,2,2,12,0,0,0,30,0,31,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,42,0,0,1,0,29,0,0,0,0,0,16
